0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
59.166.0.1,149.171.126.4,3.8834489999999997,2302,34406,31,29,5,15,4585.614258,69190.03906,30,42,255,255,1968496358,2288340125,77,819,0,0,10796.87048,7712.499292,1421927443,1421927447,133.89796299999998,91.46675400000001,0.136154,0.13330799999999998,0.002846,0,0,0,0,0,12,8,4,3,2,1,1,1
59.166.0.2,149.171.126.3,4.000979,1540,1644,31,29,4,4,2887.293457,3105.23999,16,18,255,255,730950489,184966420,96,91,0,0,18536.38474,366.858812,1421927443,1421927447,266.708875,231.100297,0.075057,0.072273,0.002784,0,0,0,0,0,5,8,3,3,2,1,1,1
59.166.0.3,149.171.126.8,3.798946,1540,1644,31,29,4,4,3040.8435059999997,3270.380859,16,18,255,255,506045020,271371824,96,91,0,0,15717.35409,558.756687,1421927443,1421927447,253.241079,220.164234,0.057004,0.056152999999999995,0.000851,0,0,0,0,0,13,13,3,6,5,1,1,1
59.166.0.3,149.171.126.9,3.927757,1540,1644,31,29,4,4,2941.118896,3163.128418,16,18,255,255,1978433728,2329145210,96,91,0,0,16614.81556,449.123625,1421927443,1421927447,261.829612,225.917875,0.090103,0.087152,0.002951,0,0,0,0,0,13,12,7,6,5,1,2,1
59.166.0.3,149.171.126.9,4.026651,1540,1644,31,29,4,4,2868.885498,3085.442627,16,18,255,255,4123818324,114767909,96,91,0,0,16278.720769999998,421.581813,1421927443,1421927447,268.41938799999997,228.951172,0.136269,0.134476,0.0017929999999999999,0,0,0,0,0,13,12,7,6,5,1,2,1
59.166.0.4,149.171.126.4,3.395115,1540,1644,31,29,4,4,3402.535889,3659.375488,16,18,255,255,2066049218,118959962,96,91,0,0,13592.288869999998,388.082375,1421927443,1421927447,226.319794,198.398828,0.022522,0.022334,0.000188,0,0,0,0,0,3,8,4,4,2,1,2,1
59.166.0.5,149.171.126.1,3.5114900000000002,1540,1644,31,29,4,4,3289.771484,3538.099121,16,18,255,255,2841369260,2267943227,96,91,0,0,17626.33636,350.71443700000003,1421927443,1421927447,234.074204,202.905406,0.063012,0.062097,0.000915,0,0,0,0,0,13,9,4,4,4,1,2,1
59.166.0.9,149.171.126.5,3.343087,1540,1644,31,29,4,4,3455.489014,3716.3256840000004,16,18,255,255,601014167,137302181,96,91,0,0,18102.88104,421.73040599999996,1421927443,1421927447,222.84900000000002,196.624469,0.000572,0.00046699999999999997,0.000105,0,0,0,0,0,4,6,3,3,3,1,1,1
59.166.0.4,149.171.126.9,15.712254999999999,1580,10168,31,29,3,5,737.768066,4889.940918,12,18,255,255,1608494477,1609595545,132,565,0,0,113448.2272,91457.57036,1421927431,1421927447,1428.350682,924.2183640000001,0.000675,0.000538,0.00013700000000000002,0,0,0,0,0,2,2,7,4,2,1,1,1
59.166.0.3,149.171.126.2,7.692117,4654,72810,31,29,7,33,4779.958496,74777.85156,80,80,255,255,86040616,86367507,58,910,0,0,12943.57116,423.3475,1421927440,1421927447,97.364313,97.360773,0.00074,0.000605,0.000135,0,0,0,0,0,13,10,4,6,1,1,1,1
59.166.0.0,149.171.126.6,3.739207,2302,34406,31,29,5,15,4762.507324,71859.08594,30,42,255,255,2390592533,2495014630,77,819,0,0,8612.75534,7362.8971599999995,1421927444,1421927447,128.924101,91.171559,0.00205,0.001164,0.000886,0,0,0,0,0,14,7,3,3,2,1,1,1
59.166.0.4,149.171.126.7,3.5681760000000002,1540,1644,31,29,4,4,3237.508545,3481.891113,16,18,255,255,3611435643,576771111,96,91,0,0,13842.20158,404.111719,1421927444,1421927447,237.856465,198.920531,0.388308,0.186526,0.201782,0,0,0,0,0,3,4,2,4,2,1,1,1
59.166.0.5,149.171.126.8,3.631896,1540,1644,31,29,4,4,3180.707764,3420.8027340000003,16,18,255,255,1488496313,2639353319,96,91,0,0,15731.790019999999,346.65403100000003,1421927444,1421927447,242.10292900000002,204.929641,0.149019,0.148082,0.0009369999999999999,0,0,0,0,0,13,13,3,4,4,1,1,1
59.166.0.5,149.171.126.9,2.981832,1540,1644,31,29,4,4,3874.128418,4166.565918,16,18,255,255,898431829,427963717,96,91,0,0,19408.077419999998,433.336187,1421927444,1421927447,198.76566599999998,173.219125,0.037971,0.037106,0.000865,0,0,0,0,0,13,12,7,4,4,1,1,1
59.166.0.7,149.171.126.1,2.981925,1540,1644,31,29,4,4,3874.007568,4166.436035,16,18,255,255,2866398685,765174874,96,91,0,0,15094.73955,344.438875,1421927444,1421927447,198.7716,170.572703,0.08242999999999999,0.082188,0.000242,0,0,0,0,0,11,9,4,4,2,1,2,1
59.166.0.9,149.171.126.2,2.979316,1540,1644,31,29,4,4,3877.400146,4170.084473,16,18,255,255,1346047957,2656754088,96,91,0,0,13106.25986,281.596094,1421927444,1421927447,198.59893300000002,175.186703,0.001279,0.001141,0.000138,0,0,0,0,0,4,10,4,3,3,1,2,1
59.166.0.6,149.171.126.8,2.464666,424,8824,31,29,1,4,1204.219971,26255.89063,8,12,255,255,4008012728,3296292415,53,735,0,0,26852.555819999998,21409.67072,1421927445,1421927447,351.931571,224.01609700000003,0.001516,0.000484,0.001032,0,0,0,0,0,1,1,3,3,1,1,1,1
59.166.0.1,149.171.126.3,4.388101,1272,2572,31,29,4,4,2174.972656,4430.162109000001,16,18,255,255,3795621706,3791744719,80,143,0,0,23707.87654,655.5425,1421927442,1421927447,292.496608,258.08799999999997,0.000735,0.000594,0.00014099999999999998,0,0,0,0,0,12,8,3,3,1,1,1,1
59.166.0.2,149.171.126.0,1.3314549999999998,2438,18612,31,29,7,13,14264.09473,109167.7891,38,42,255,255,3735630504,1474377536,64,443,0,0,2045.409888,1952.62574,1421927446,1421927447,35.976702,32.460659,0.000698,0.0005639999999999999,0.000134,0,0,0,0,0,5,6,3,3,1,1,1,1
59.166.0.8,149.171.126.5,0.715108,424,8824,31,29,1,4,4150.422363000001,90492.625,8,12,255,255,3058915918,3898700657,53,735,0,0,8522.228954,5148.972258,1421927446,1421927447,102.10843100000001,64.96209,0.0007469999999999999,0.000521,0.000226,0,0,0,0,0,1,1,3,3,1,1,2,1
59.166.0.4,149.171.126.4,0.471339,1052,824,31,29,2,2,15632.06152,12593.9082,8,10,255,255,4103945439,4281403990,132,82,1,83,3978.5098380000004,97.609453,1421927447,1421927447,67.280286,52.300332,0.000776,0.0006320000000000001,0.000144,0,0,1,0,0,2,1,4,4,2,1,2,1
59.166.0.0,149.171.126.9,3.762661,1540,1644,31,29,4,4,3070.167725,3301.918457,16,18,255,255,2318076119,2386137852,96,91,0,0,18049.01039,380.858906,1421927443,1421927447,250.822725,217.737125,0.06300399999999999,0.061128999999999996,0.001875,0,0,0,0,0,14,12,7,3,2,1,2,1
59.166.0.1,149.171.126.0,3.9508870000000003,1540,1644,31,29,4,4,2923.900391,3144.610352,16,18,255,255,958432012,2302146067,96,91,0,0,16311.896190000001,507.66840599999995,1421927443,1421927447,263.366667,231.329,0.019046,0.018293,0.000753,0,0,0,0,0,12,6,3,3,2,1,1,1
59.166.0.2,149.171.126.9,3.279322,1540,1644,31,29,4,4,3522.679443,3788.588135,16,18,255,255,1750947770,2416762272,96,91,0,0,13741.393390000001,355.909469,1421927443,1421927447,218.598006,189.59570300000001,0.057013999999999995,0.05619400000000001,0.00082,0,0,0,0,0,5,12,7,3,2,1,1,1
59.166.0.3,149.171.126.6,3.929447,2302,34406,31,29,5,15,4531.935547,68380.10938,30,42,255,255,2368141620,234855260,77,819,0,0,10003.93322,9075.794425,1421927443,1421927447,135.451726,95.82875899999999,0.000591,0.000463,0.000128,0,0,0,0,0,13,7,3,6,5,1,2,1
59.166.0.8,149.171.126.4,3.670088,2302,34406,31,29,5,15,4852.199707,73212.41406,30,42,255,255,3135632505,138178626,77,819,0,0,7489.457564,7043.778213,1421927443,1421927447,126.539722,85.679997,0.159063,0.15720699999999999,0.0018559999999999998,0,0,0,0,0,4,8,4,3,2,1,1,1
59.166.0.7,149.171.126.2,30.451503999999996,1684,10168,31,29,3,4,410.88284300000004,2523.09375,14,18,255,255,1558428858,3704859869,120,565,0,0,229696.7436,201030.6323,1421927417,1421927447,2342.3933850000003,1791.230574,0.0007379999999999999,0.000573,0.000165,0,0,0,0,0,3,1,4,4,1,1,1,1
59.166.0.7,149.171.126.0,20.215185,4550,72810,31,29,7,33,1777.673584,28453.85742,78,80,255,255,815974986,2961697094,58,910,0,0,0.0,59575.91606,1421927427,1421927447,262.530237,255.87989900000002,0.0008029999999999999,0.000657,0.000146,0,0,0,0,0,11,6,3,4,1,1,1,1
59.166.0.0,149.171.126.9,7.873177,1580,10168,31,29,3,5,1472.34082,9758.703125,12,18,255,255,3963107902,3959998758,132,565,0,0,47548.62555,38328.367119999995,1421927439,1421927447,715.7048179999999,463.09511799999996,0.0007099999999999999,0.000552,0.00015800000000000002,0,0,0,0,0,1,2,7,3,1,1,2,1
59.166.0.8,149.171.126.5,3.49997,1540,1644,31,29,4,4,3300.599854,3549.7448729999996,16,18,255,255,778432922,2573951943,96,91,0,0,14445.785390000001,397.036781,1421927444,1421927447,233.307794,204.04306200000002,0.031873,0.031235000000000002,0.000638,0,0,0,0,0,4,6,3,3,2,1,2,1
175.45.176.0,149.171.126.13,2.7249950000000003,2952,44474,62,252,8,17,8273.042969,127131.25,22,38,255,255,3173766787,3898739370,134,1170,2,811,15282.405830000002,11994.68835,1421927444,1421927447,129.761664,72.96108199999999,0.054766999999999996,0.005354,0.049413,0,1,1,0,0,1,1,1,1,1,1,1,2
175.45.176.3,149.171.126.14,0.633943,564,354,254,252,2,1,6410.670897999999,3912.023438,10,8,255,255,989626159,2517570187,56,44,0,0,5428.363514,137.309922,1421927446,1421927447,68.938778,89.719859,0.051476999999999995,0.005882,0.045595,0,1,0,0,0,1,1,1,1,1,1,1,2
59.166.0.9,149.171.126.9,16.414621,4654,72810,31,29,7,33,2239.954102,35041.92969,80,80,255,255,1548490673,3698410783,58,910,0,0,43055.57678,1352.43625,1421927431,1421927448,207.775204,207.771734,0.000781,0.000638,0.000143,0,0,0,0,0,4,12,7,1,1,1,1,1
59.166.0.3,149.171.126.8,34.077175,37358,3380,31,29,18,8,8601.652344,774.712097,52,42,255,255,4063826787,4060853251,718,80,0,0,128935.7006,4470.005999999999,1421927414,1421927448,668.1728870000001,831.135688,0.000782,0.000609,0.000173,0,0,0,0,0,1,1,12,10,1,1,2,1
59.166.0.0,149.171.126.1,4.295148,1540,1644,31,29,4,4,2689.5463870000003,2892.566406,16,18,255,255,2878921836,297171555,96,91,0,0,21681.531069999997,490.27609400000006,1421927443,1421927448,286.316996,248.16229700000002,0.078057,0.076383,0.001674,0,0,0,0,0,14,9,6,13,12,1,3,1
59.166.0.0,149.171.126.6,4.662033,1540,1644,31,29,4,4,2477.888916,2664.931641,16,18,255,255,108498358,2389032473,96,91,0,0,19104.924769999998,596.02125,1421927443,1421927448,310.77833799999996,274.11618799999997,0.003045,0.0020570000000000002,0.0009880000000000002,0,0,0,0,0,14,7,5,13,12,1,4,1
59.166.0.1,149.171.126.8,4.362587,1540,1644,31,29,4,4,2647.970215,2847.8515620000003,16,18,255,255,4248015606,2398469780,96,91,0,0,20132.79219,584.613562,1421927443,1421927448,290.815275,256.594766,0.000792,0.000471,0.000321,0,0,0,0,0,12,13,12,11,6,1,6,1
59.166.0.1,149.171.126.8,4.387004,1540,1644,31,29,4,4,2633.232178,2832.001221,16,18,255,255,2098435685,303763820,96,91,0,0,18993.18827,557.331688,1421927443,1421927448,292.443654,252.752641,0.090974,0.09020700000000001,0.000767,0,0,0,0,0,12,13,12,11,6,1,6,1
59.166.0.3,149.171.126.3,5.056451,1540,1644,31,29,4,4,2284.606445,2457.059326,16,18,255,255,2588852255,122578288,96,91,0,0,21569.79975,525.991937,1421927443,1421927448,337.071613,297.276469,0.0036630000000000005,0.002744,0.000919,0,0,0,0,0,13,8,7,10,7,1,4,1
59.166.0.3,149.171.126.2,4.696884,1540,1644,31,29,4,4,2459.50293,2645.157959,16,18,255,255,1415981845,2326999075,96,91,0,0,20264.54408,636.239625,1421927443,1421927448,313.098079,276.21875,0.003041,0.001164,0.001877,0,0,0,0,0,13,10,9,10,7,1,3,1
59.166.0.3,149.171.126.3,4.708214,1540,1644,31,29,4,4,2453.584473,2638.792725,16,18,255,255,1235984177,2325215925,96,91,0,0,21019.39979,509.56378099999995,1421927443,1421927448,313.856004,276.919938,0.0007019999999999999,0.0005740000000000001,0.000128,0,0,0,0,0,13,8,7,10,7,1,4,1
59.166.0.4,149.171.126.4,4.531117,2302,34406,31,29,5,15,3930.156738,59300.16797,30,42,255,255,4211431850,2175362798,77,819,0,0,10976.34674,8910.758378,1421927443,1421927448,156.233789,110.47907099999999,0.00164,0.001474,0.000166,0,0,0,0,0,3,8,5,1,1,1,1,1
59.166.0.5,149.171.126.1,4.615778,1540,1644,31,29,4,4,2502.719971,2691.637207,16,18,255,255,1914251301,225773360,96,91,0,0,18896.56258,516.3877809999999,1421927443,1421927448,307.626675,264.164656,0.125605,0.12497799999999999,0.000627,0,0,0,0,0,13,9,6,9,7,1,2,1
59.166.0.5,149.171.126.8,4.222224,1540,1644,31,29,4,4,2735.998779,2942.524902,16,18,255,255,3633886648,2389746531,96,91,0,0,17261.50777,455.46159400000005,1421927443,1421927448,281.393075,248.17929700000002,0.004007999999999999,0.0031739999999999997,0.000834,0,0,0,0,0,13,13,12,9,7,1,4,1
59.166.0.5,149.171.126.8,4.353405,1540,1644,31,29,4,4,2653.5551760000003,2853.858154,16,18,255,255,1488498280,77230938,96,91,0,0,18675.30379,463.35046900000003,1421927443,1421927448,290.204808,256.014469,0.0019649999999999997,0.001158,0.000807,0,0,0,0,0,13,13,12,9,7,1,4,1
59.166.0.1,149.171.126.6,0.821008,1052,824,31,29,2,2,8974.333984,7230.13623,8,10,255,255,2200654785,181143836,132,82,1,83,7069.199513,175.126359,1421927447,1421927448,117.23743300000001,91.160219,0.000721,0.0005610000000000001,0.00016,0,0,1,0,0,1,1,5,11,1,1,1,1
59.166.0.7,149.171.126.2,1.324332,1540,1644,31,29,4,4,8722.888672,9381.333008,16,18,255,255,1718558691,2099240114,96,91,0,0,5578.077774,152.999578,1421927447,1421927448,88.264667,77.872703,0.000651,0.00048499999999999997,0.000166,0,0,0,0,0,11,10,9,10,7,1,3,1
59.166.0.2,149.171.126.5,2.81793,1580,10168,31,29,3,5,4113.657715,27265.4043,12,18,255,255,3148139650,3230193256,132,565,1,3924,15238.639509999999,11265.17544,1421927445,1421927448,256.141273,165.731585,0.001656,0.000489,0.001167,0,0,1,0,0,1,3,7,3,1,1,2,1
59.166.0.7,149.171.126.5,2.6621479999999997,1684,10168,31,29,3,5,4699.963867,28860.9043,14,18,255,255,98558726,1424343346,120,565,0,0,12388.14546,10820.2758,1421927445,1421927448,204.746226,156.569353,0.000591,0.000462,0.000129,0,0,0,0,0,3,3,7,10,2,1,2,1
59.166.0.0,149.171.126.6,4.123863,1540,1644,31,29,4,4,2801.256836,3012.708984,16,18,255,255,108495553,584584562,96,91,0,0,16108.665490000001,535.486813,1421927444,1421927448,274.86927099999997,227.38817200000003,0.260031,0.258263,0.001768,0,0,0,0,0,14,7,5,13,12,1,4,1
59.166.0.1,149.171.126.8,4.033780999999999,1540,1644,31,29,4,4,2863.814453,3079.98877,16,18,255,255,2098431294,2533770322,96,91,0,0,22676.78701,459.71075,1421927444,1421927448,268.893921,236.21317200000001,0.018933000000000002,0.018153,0.00078,0,0,0,0,0,12,13,12,11,6,1,6,1
59.166.0.7,149.171.126.2,4.268914,1540,1644,31,29,4,4,2706.074463,2910.341797,16,18,255,255,3938075829,342768102,96,91,0,0,19301.64696,515.791187,1421927444,1421927448,284.572796,249.51053100000001,0.12902,0.027232999999999997,0.101787,0,0,0,0,0,11,10,9,10,7,1,3,1
59.166.0.8,149.171.126.5,3.9771349999999996,1540,1644,31,29,4,4,2904.603516,3123.856689,16,18,255,255,778433811,2596166257,96,91,0,0,16269.778769999999,450.10490599999997,1421927444,1421927448,265.05341200000004,232.356594,0.028980000000000002,0.027070999999999998,0.0019089999999999999,0,0,0,0,0,4,6,7,2,1,1,1,1
59.166.0.3,149.171.126.8,4.55167,1540,1644,31,29,4,4,2537.969482,2729.547607,16,18,255,255,506049366,2384944108,96,91,0,0,20141.8668,605.1255,1421927443,1421927448,303.424254,257.940063,0.167658,0.166688,0.0009699999999999999,0,0,0,0,0,13,13,12,10,7,1,2,1
59.166.0.5,149.171.126.0,17.162243,4550,72810,31,29,7,33,2093.8989260000003,33515.43359,78,80,255,255,3573880428,3574204007,58,910,0,0,43850.93468,43460.85714,1421927431,1421927448,222.88018399999999,217.235798,0.0007469999999999999,0.000606,0.00014099999999999998,0,0,0,0,0,13,6,3,9,1,1,1,1
59.166.0.1,149.171.126.5,19.023893,3910,51808,31,29,7,26,1619.437134,21456.80664,66,66,255,255,2193877575,2194203928,59,785,0,0,56240.349720000006,1773.575,1421927429,1421927448,292.670293,292.665406,0.000796,0.0006309999999999999,0.000165,0,0,0,0,0,12,6,7,11,1,1,1,1
59.166.0.8,149.171.126.4,19.648373,4656,3080,31,29,7,7,1828.141235,1212.5177,28,30,255,255,1955980183,4108869335,166,103,0,0,89984.85562999999,2694.6195,1421927428,1421927448,727.698417,677.5095,0.000749,0.000593,0.000156,0,0,0,0,0,4,8,5,2,1,1,1,1
59.166.0.1,149.171.126.3,28.696102000000003,4552,2976,31,29,7,7,1220.235352,800.1086429999999,26,28,255,255,2640527677,2639784343,175,106,0,0,153694.4206,4558.6515,1421927419,1421927448,1147.8255199999999,1062.797125,0.000739,0.0005769999999999999,0.000162,0,0,0,0,0,12,8,7,11,1,1,1,1
59.166.0.1,149.171.126.8,28.512877000000003,4656,2976,31,29,7,7,1259.7817380000001,805.2502440000001,28,28,255,255,3060530013,3085158843,166,106,0,0,143540.9996,4421.4595,1421927420,1421927448,1056.017593,1056.01025,0.000719,0.000588,0.000131,0,0,0,0,0,12,13,12,11,1,1,6,1
59.166.0.0,149.171.126.9,4.921817,1540,1644,31,29,4,4,2347.10083,2524.270996,16,18,255,255,446047413,83372640,96,91,0,0,20134.83815,463.049406,1421927443,1421927448,328.097125,289.467719,0.001734,0.000858,0.0008759999999999999,0,0,0,0,0,14,12,7,13,12,1,5,1
59.166.0.0,149.171.126.9,4.405994000000001,1540,1644,31,29,4,4,2621.8828120000003,2819.795166,16,18,255,255,446044504,296562627,96,91,0,0,20740.98553,534.882313,1421927443,1421927448,293.711142,252.76235899999998,0.11087999999999999,0.10903299999999999,0.001847,0,0,0,0,0,14,12,7,13,12,1,5,1
59.166.0.1,149.171.126.8,4.664951,2302,34406,31,29,5,15,3817.403564,57598.890629999994,30,42,255,255,2098432263,190967196,77,819,0,0,16373.89742,11595.2163,1421927443,1421927448,160.849338,113.74565700000001,0.003064,0.0013779999999999999,0.001686,0,0,0,0,0,12,13,12,11,6,1,6,1
59.166.0.1,149.171.126.0,4.209344000000001,1540,1644,31,29,4,4,2744.370605,2951.528809,16,18,255,255,3103820413,2334542530,96,91,0,0,17971.73967,468.7635,1421927443,1421927448,280.600521,245.471766,0.040103,0.036323,0.0037799999999999995,0,0,0,0,0,12,6,3,11,6,1,1,1
59.166.0.3,149.171.126.2,4.715484,1540,1644,31,29,4,4,2449.801514,2634.724121,16,18,255,255,3561367485,2320150764,96,91,0,0,18468.6995,574.667812,1421927443,1421927448,314.338133,271.068719,0.108206,0.10731099999999999,0.000895,0,0,0,0,0,13,10,9,10,7,1,3,1
59.166.0.3,149.171.126.2,4.732703,1540,1644,31,29,4,4,2440.888428,2625.138184,16,18,255,255,3561369262,226359215,96,91,0,0,19225.90845,639.492062,1421927443,1421927448,315.489346,273.75334399999997,0.08064,0.078894,0.0017460000000000002,0,0,0,0,0,13,10,9,10,7,1,3,1
59.166.0.7,149.171.126.4,4.694447,1540,1644,31,29,4,4,2460.779785,2646.5310059999997,16,18,255,255,323473860,2348139457,96,91,0,0,20679.98326,577.090687,1421927443,1421927448,312.937321,276.078469,0.002071,0.001111,0.0009599999999999999,0,0,0,0,0,11,8,5,10,7,1,3,1
59.166.0.7,149.171.126.5,5.660308000000001,1684,10168,31,29,3,5,2210.480469,13573.82031,14,18,255,255,1826043849,3972590810,120,565,1,3924,26770.61033,23161.23354,1421927443,1421927448,435.37824000000006,332.923824,0.000784,0.000598,0.00018600000000000002,0,0,1,0,0,3,3,7,10,2,1,2,1
59.166.0.2,149.171.126.3,4.313128,1540,1644,31,29,4,4,2678.334717,2880.508057,16,18,255,255,4070591827,403989626,96,91,0,0,20405.37571,577.320375,1421927444,1421927448,287.519325,253.397469,0.006037,0.005365999999999999,0.000671,0,0,0,0,0,5,8,7,3,2,1,1,1
59.166.0.5,149.171.126.9,3.5901629999999995,1540,1644,31,29,4,4,3217.681152,3460.567139,16,18,255,255,3048014318,512179663,96,91,0,0,24441.17115,436.49825,1421927444,1421927448,239.307206,211.152766,0.0006889999999999999,0.0005650000000000001,0.000124,0,0,0,0,0,13,12,7,9,7,1,1,1
59.166.0.5,149.171.126.1,4.045154,2302,34406,31,29,5,15,4402.304688,66424.17188,30,42,255,255,1368496148,2472833473,77,819,0,0,10661.25463,8326.142057,1421927444,1421927448,139.44545300000001,98.63244,0.002999,0.001212,0.0017870000000000002,0,0,0,0,0,13,9,6,9,7,1,2,1
59.166.0.3,149.171.126.3,1.4114209999999998,320,1826,31,29,1,2,1513.36853,9057.539062,6,8,255,255,38564681,1922551478,53,228,0,0,19876.69903,493.34775,1421927446,1421927448,282.2134,201.55385900000002,0.005405,0.000541,0.004864,0,0,0,0,0,1,1,7,10,1,1,4,1
59.166.0.5,149.171.126.5,1.927144,528,304,31,29,0,0,1643.883301,946.4782710000001,4,4,0,0,0,0,132,76,0,0,322.908813,641.123375,1421927446,1421927448,228.34,453.344656,0.0,0.0,0.0,0,0,0,0,0,13,6,7,9,1,1,1,1
59.166.0.7,149.171.126.7,2.4466810000000003,2662,23266,31,29,7,14,8498.042969,74347.25,42,44,255,255,2110945250,1487949896,63,529,0,0,3679.135021,98.825914,1421927446,1421927448,59.665415,58.242594,0.000621,0.000484,0.00013700000000000002,0,0,0,0,0,11,4,2,10,1,1,2,1
59.166.0.7,149.171.126.2,1.4830020000000002,1540,1644,31,29,4,4,7789.605469,8377.601562,16,18,255,255,3863948252,4224820302,96,91,0,0,6018.683454,183.654203,1421927447,1421927448,98.8464,87.200766,0.000705,0.000584,0.000121,0,0,0,0,0,11,10,9,10,7,1,3,1
59.166.0.0,149.171.126.2,0.000977,132,164,31,29,0,0,540429.875,671443.1875,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927448,1421927448,0.01,0.006,0.0,0.0,0.0,0,0,0,0,0,1,2,9,13,1,1,1,1
59.166.0.1,149.171.126.2,0.000921,132,164,31,29,0,0,573289.875,712269.25,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927448,1421927448,0.011000000000000001,0.002,0.0,0.0,0.0,0,0,0,0,0,1,2,9,11,1,1,1,1
59.166.0.3,149.171.126.1,2.185874,1684,10168,31,29,3,5,5724.026367,35149.32813,14,18,255,255,1658558682,1827781290,120,565,0,0,12293.174159999999,10768.15745,1421927446,1421927448,168.11262,128.546353,0.000772,0.000582,0.00018999999999999998,0,0,0,0,0,1,1,6,10,1,1,1,1
59.166.0.6,149.171.126.3,34.27533,1684,10168,31,29,3,5,365.04391499999997,2241.612305,14,18,255,255,4111305491,4112396903,120,565,0,0,255401.3913,224183.6256,1421927414,1421927448,2636.5354620000003,2016.1617649999998,0.000708,0.0005679999999999999,0.00014,0,0,0,0,0,1,1,7,3,1,1,1,1
59.166.0.0,149.171.126.6,4.589917,1540,1644,31,29,4,4,2516.821045,2706.802734,16,18,255,255,2253885653,283669291,96,91,0,0,19008.19215,597.717437,1421927444,1421927448,305.972933,269.936,0.001974,0.001003,0.0009710000000000001,0,0,0,0,0,14,7,5,13,12,1,4,1
59.166.0.5,149.171.126.8,4.305681,1540,1644,31,29,4,4,2682.966797,2885.48999,16,18,255,255,3633887692,289384143,96,91,0,0,18139.048909999998,447.05684400000007,1421927444,1421927448,287.024992,252.796125,0.009840999999999999,0.008144,0.001697,0,0,0,0,0,13,13,12,9,7,1,4,1
59.166.0.7,149.171.126.7,4.376099,1540,1644,31,29,4,4,2639.793945,2839.058105,16,18,255,255,4196338207,332564027,96,91,0,0,19944.223280000002,497.53946900000005,1421927444,1421927448,290.71153300000003,256.76453100000003,0.011285,0.0111,0.000185,0,0,0,0,0,11,4,2,10,7,1,2,1
59.166.0.0,149.171.126.9,4.935382,1540,1644,31,29,4,4,2340.649658,2517.3330079999996,16,18,255,255,2595629190,2288339357,96,91,0,0,21249.81423,578.176062,1421927443,1421927448,329.003679,284.975875,0.092476,0.090788,0.0016879999999999998,0,0,0,0,0,14,12,7,13,12,1,5,1
59.166.0.0,149.171.126.9,5.1531139999999995,1540,1644,31,29,4,4,2241.751465,2410.969482,16,18,255,255,2595630080,2375957225,96,91,0,0,21023.92279,582.350875,1421927443,1421927448,343.51966699999997,294.339719,0.150174,0.149335,0.000839,0,0,0,0,0,14,12,7,13,12,1,5,1
59.166.0.0,149.171.126.1,4.6219660000000005,1540,1644,31,29,4,4,2499.369385,2688.033691,16,18,255,255,2878924733,125808858,96,91,0,0,20373.690880000002,505.34443799999997,1421927443,1421927448,308.104871,271.809719,0.0013369999999999999,0.001199,0.000138,0,0,0,0,0,14,9,6,13,12,1,3,1
59.166.0.0,149.171.126.6,4.789484,1540,1644,31,29,4,4,2411.950928,2594.016357,16,18,255,255,2253883934,118368474,96,91,0,0,19874.94114,548.46775,1421927443,1421927448,319.271146,280.066656,0.028983,0.02835,0.000633,0,0,0,0,0,14,7,5,13,12,1,4,1
59.166.0.0,149.171.126.9,4.417987,1540,1644,31,29,4,4,2614.765625,2812.140625,16,18,255,255,2318078824,2342940369,96,91,0,0,20020.3588,466.840156,1421927443,1421927448,294.496725,259.811875,0.002133,0.001176,0.0009570000000000001,0,0,0,0,0,14,12,7,13,12,1,5,1
59.166.0.1,149.171.126.8,4.348222,1540,1644,31,29,4,4,2656.7182620000003,2857.26001,16,18,255,255,2098433997,2397850594,96,91,0,0,22654.06645,549.626188,1421927443,1421927448,289.821942,255.741234,0.000746,0.0006129999999999999,0.000133,0,0,0,0,0,12,13,12,11,6,1,6,1
59.166.0.2,149.171.126.5,4.589021,2302,34406,31,29,5,15,3880.5661619999996,58551.91797,30,42,255,255,2983817673,2270637126,77,819,0,0,12679.84432,8814.992224,1421927443,1421927448,158.231548,111.900782,0.001982,0.001088,0.0008939999999999999,0,0,0,0,0,5,6,7,3,2,1,2,1
59.166.0.3,149.171.126.3,4.370824,1540,1644,31,29,4,4,2642.97998,2842.4846190000003,16,18,255,255,2588849567,189762403,96,91,0,0,19888.003930000003,462.94959400000005,1421927443,1421927448,291.366925,257.04882799999996,0.001808,0.00099,0.0008179999999999999,0,0,0,0,0,13,8,7,10,7,1,4,1
59.166.0.5,149.171.126.8,4.383843,1540,1644,31,29,4,4,2635.130859,2834.043213,16,18,255,255,3633885698,2283552149,96,91,0,0,17693.39686,465.47796900000003,1421927443,1421927448,292.233933,252.04193700000002,0.10083400000000001,0.099126,0.0017079999999999999,0,0,0,0,0,13,13,12,9,7,1,4,1
59.166.0.6,149.171.126.2,4.4453629999999995,2302,34406,31,29,5,15,4005.9719240000004,60444.10547,30,42,255,255,1633529049,2193543863,77,819,0,0,10503.47345,9710.618744,1421927443,1421927448,158.751352,108.370369,0.0040409999999999995,0.0021780000000000002,0.0018629999999999999,0,0,0,0,0,4,10,9,3,2,1,1,1
